,TaxID,Resources,NicheWidth,GenomeSize,GeneCounts,ProteinCodingGenes
84,314285.0,"['Distilled water', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'Na-pyruvate', 'L-Histidine', 'HEPES', 'Sea Salt', 'L-Cysteine HCl x H2O', '1038', '1605']",11,4351117,3891,3796
85,108486.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract']",9,2561893,2211,2127
86,1175631.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,5043228,4676,4430
87,161899.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract']",9,2830519,2643,2536
88,512565.0,"['Agar', 'Distilled water', 'Yeast extract', 'Starch', 'Rolled oats', '147', 'Glucose', 'CaCO3', 'Malt extract']",9,8773466,8179,8020
89,79929.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Na-acetate', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'Trypticase peptone', 'Fe(NH4)2(SO4)2 x 6 H2O', 'Trimethylammonium chloride', 'L-Cysteine HCl x H2O', 'Sodium resazurin', '5980', '241', 'Na2CO3', 'Na2S2O3 x 5 H2O', 'Na2SO4', 'Na-pyruvate', 'Na-formate', 'Trehalose', '2762', 'Agar', 'Soy peptone', 'Malt extract', 'Difco marine broth', 'Pancreatic digest of casein', 'Dextrose', 'Tryptone', 'Bacto peptone', 'Fe(III) citrate', 'CaCl2', 'KBr', 'MgCl2', 'Na-(DL)-lactate']",39,1639135,1784,1721
90,761193.0,"['Peptone', 'Agar', 'Distilled water', 'Glucose', 'Yeast extract']",5,6919729,5868,5798
91,1580596.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,4227039,4044,3952
92,122355.0,"['Agar', 'Distilled water', 'Yeast extract', 'NaCl', 'Tryptone', 'Peptone', 'Beef extract']",7,5313922,4837,4673
93,424800.0,"['Peptone', 'Agar', 'Distilled water', 'Yeast extract', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Beef extract', 'Meat extract']",14,3742477,3614,3481
94,1389922.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,5887278,5460,5379
95,410837.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,4513380,4209,4101
96,637390.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Soy peptone', 'Malt extract', 'Glucose', 'Yeast extract', 'K2HPO4', 'Casein peptone', 'D(+)-Glucose', 'Oat flakes', 'Trypticase soy broth', 'MgSO4 x 7 H2O', 'FeSO4 x 7 H2O', '(NH4)2SO4', 'KCl', 'Ca(NO3)2 x 4 H2O', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Meat extract', 'CaCl2 x 2 H2O', 'KH2PO4', 'NH4Cl', 'Na2S x 9 H2O', 'D-Glucose', 'FeSO4', 'L-Cysteine HCl x H2O', 'Trehalose', 'Sodium resazurin', '5980', 'MgCl2 x 6 H2O', 'Sulfur', 'CaCO3', 'Potato', 'Na2S2O3 x 5 H2O', 'Fe(NH4)2(SO4)2 x 6 H2O']",43,3415726,3594,3450
97,336203.0,"['Peptone', 'Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', 'Na-malate', 'Bis-Tris', '4059', '934', 'NH4Cl', 'NaCl', 'CaCl2', 'Na2HPO4 x 2 H2O', 'MnSO4', 'FeSO4', '926']",18,4984172,4714,4584
98,1122150.0,"['Meat extract', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",11,2563476,2566,2418
99,392610.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,3458743,3307,3243
100,211114.0,"['Agar', 'Distilled water', 'Yeast extract', 'Starch', 'Glucose', 'CaCO3', 'Malt extract']",7,8565619,8028,7869
101,457570.0,"['Distilled water', 'KH2PO4', 'Yeast extract', 'Na2CO3', 'NH4Cl', 'NaCl', 'NaHCO3', 'Tryptone', 'Sucrose', 'MgCl2', 'FeSO4', 'L-Cysteine HCl x H2O', '5980']",13,3191453,3022,2935
102,920.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'CaCl2 x 2 H2O', 'KH2PO4', 'NH4Cl', 'Na2S x 9 H2O', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'L-Cysteine x HCl x H2O solution', '3804', 'FeSO4 x 7 H2O', '(NH4)2SO4', 'Ca(NO3)2 x 4 H2O', 'Bacto peptone', 'Fe(III) citrate', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'FeSO4', 'H2SO4', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Mannitol', 'Resazurin', 'Na2-EDTA', 'Ferric ammonium citrate', '934', 'Soy peptone', 'Cysteine', 'Corn meal agar', 'Hemin', 'Bovine serum albumin', 'Na2S2O3 x 5 H2O', 'Na2CO3', 'Cellobiose', 'K2HPO4 x 3 H2O', 'L-Cysteine HCl x H2O', 'Sodium resazurin', 'Sulfur']",56,3257037,3328,3193
103,925775.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,5349905,4604,4374
104,76832.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,3938030,3593,3426
105,1583.0,"['Meat extract', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",11,2216758,2104,1976
106,359.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract', 'Meat extract']",5,6215524,5902,5758
107,69014.0,"['Distilled water', 'MgSO4 x 7 H2O', 'K2HPO4', 'FeSO4 x 7 H2O', 'Yeast extract', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'KCl', 'Tryptone', 'MgCl2 x 6 H2O', 'Sulfur', '3804', '3861']",14,2088737,2359,2292
108,1254.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Glucose', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Sodium acetate', 'Trypticase soy broth', 'Meat extract', 'K2HPO4', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Glycerol', 'Casamino acids', 'Malt extract', 'Mannitol', 'CaCO3']",23,2044083,2008,1914
109,1830.0,"['Peptone', 'Agar', 'Distilled water', 'Yeast extract', 'Casein peptone', 'NaCl', 'Dextrose', 'Glucose', 'Malt extract', 'CaCl2 x 2 H2O', 'Beef extract', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', '4059', 'Meat extract', 'CaCO3', 'V-8 Juice']",19,5698851,5253,5118
110,1313.0,"['Distilled water', 'Casein peptone', 'NaCl', 'NaHCO3', 'Dextrose', 'Na2HPO4', 'Meat infusion', 'Agar', 'Yeast extract', 'Trypticase soy broth']",10,2154362,2181,2010
111,550.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Meat extract', 'Yeast extract', 'Trypticase soy broth', 'Bacto peptone']",9,5023439,4819,4667
112,416348.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'NaCl', 'KCl', 'Casamino acids', 'Na3-citrate', 'Na glutamate']",9,3692576,3667,3516
113,2980100.0,"['Agar', 'Distilled water', 'Yeast extract', 'Starch']",4,4508233,4143,4045
114,480520.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Agar', 'Trypticase soy broth']",13,4064534,3640,3507
115,74706.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2483061,2390,2304
116,2843215.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Polypeptone']",5,3370274,3409,3334
117,47760.0,"['Agar', 'Distilled water', 'Rolled oats', '147', 'Glucose', 'CaCO3', 'Yeast extract', 'Malt extract']",8,9428393,8212,7922
118,47960.0,"['Distilled water', 'MgSO4 x 7 H2O', 'KH2PO4', 'NH4Cl', 'NaCl', 'Na2S2O3 x 5 H2O', 'Phenol red', 'Na2HPO4 x 2 H2O', '612', 'CaCl2 x 2 H2O', 'Yeast extract', 'Na2CO3', 'Na2S x 9 H2O', 'KCl', 'MgCl2 x 6 H2O', 'Na2SO4', 'Na-pyruvate', 'SrCl2 x 6 H2O', 'MOPS', 'Sodium resazurin', '1474']",21,2452836,2257,2192
119,36863.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Peptone', 'NaCl', 'Beef extract']",13,4544016,4263,4150
120,991789.0,"['Peptone', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'NaHCO3', 'CaSO4', 'L-Alanine', 'Potassium phosphate buffer', 'L-Cysteine HCl x H2O', 'Sodium resazurin', 'Meat extract', 'Agar', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract', 'Glucose', 'Oat flakes', 'Trypticase soy broth', 'Nutrient broth', 'K2HPO4', 'Starch', 'NaCl', 'Fe(III) citrate', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",30,3120417,3003,2887
121,158847.0,"['Agar', 'Distilled water', 'K2HPO4', 'Yeast extract', 'Casitone', 'Ground beef', 'NaOH', 'L-Cysteine HCl', 'Trypticase peptone', 'Phytone peptone', 'Maltose', 'Starch', 'D-Glucose', 'Cellobiose', 'Sodium resazurin', '5540']",16,2230342,2161,2068
122,1028800.0,"['Meat extract', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Mannitol', 'NaCl', 'Peptone', 'Agar', 'Bacto peptone', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",23,6455027,6285,6081
123,47715.0,"['Agar', 'Distilled water', 'Glucose', 'Potato', 'Yeast extract', 'Trypticase soy broth', 'Meat extract', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Polypeptone', 'Sodium acetate', 'Xylose']",17,2941522,2736,2625
124,1633.0,"['Distilled water', 'dehydrated Wilkins-Chalgren medium', 'L-Cysteine HCl', 'Sodium resazurin', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",14,1883554,1841,1730
125,278197.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Mannitol', 'CaCO3', 'Yeast extract', 'Bacto peptone', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Tryptone', 'Sodium acetate', 'Glycerol', 'Casamino acids', 'Malt extract']",23,1832387,1816,1728
126,82995.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Meat extract']",6,5090820,4764,4630
127,291594.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Starch', 'Glucose', 'CaCO3', 'N-Z amine', 'Peptone', 'FeSO4 x 7 H2O', 'KCl', 'Sucrose', 'NaNO3', 'Malt extract']",15,7011369,5958,5786
128,283686.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,5774740,5486,5274
129,1134687.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,6041841,5684,5486
130,1197717.0,"['Agar', 'Distilled water', 'K2HPO4', 'Yeast extract', 'Casitone', 'Trypticase peptone', 'Phytone peptone', 'Ground beef', 'Maltose', 'Starch', 'D-Glucose', 'Cellobiose', 'NaOH', 'L-Cysteine HCl', 'Sodium resazurin', '5540']",16,3585187,3225,3138
131,43662.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,5380608,4688,4516
132,28885.0,"['Agar', 'Distilled water', 'Soy peptone', 'Malt extract', 'MgSO4 x 7 H2O', 'K2HPO4', 'CaCO3', '(NH4)2SO4', 'NaCl', 'Starch', '147', 'Yeast extract', 'Dextrose', 'KH2PO4', '1178', 'Rolled oats', 'Glucose']",17,2491293,2360,2300
133,651561.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Tryptone']",14,5447405,4913,4777
134,2527691.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,4737690,4389,4263
135,283734.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2629596,2515,2389
136,882378.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,3750138,3345,2883
137,1348662.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,2031902,1924,1827
138,2079793.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract', 'Glucose', 'CaCO3', 'Trypticase soy broth', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Dextrose']",21,3717741,3651,3583
139,162426.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract', 'Trypticase soy broth']",10,3475666,3280,3216
140,138532.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Casamino acids', 'Malt extract', 'Glucose', 'Casein peptone', 'Trypticase soy broth', 'Meat extract', 'Potato']",16,3896911,3718,3642
141,57664.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Na2CO3', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'MgCl2 x 6 H2O', 'Sulfur', 'Na-pyruvate', 'FeSO4', 'Trehalose', 'Sodium resazurin', '1038']",15,2899047,2623,2538
142,1314869.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,4500451,4059,3901
143,283942.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,2839318,2719,2636
144,1379870.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,7029352,5750,5682
145,1224162.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract']",9,2729219,2623,2514
146,760142.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'Na-acetate', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'KCl', 'MgCl2 x 6 H2O', 'Sulfur', 'MOPS buffer', 'Sodium resazurin', '5980', '241', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', '(NH4)3 citrate', 'Agar', 'Trypticase soy broth', 'Peptone', 'Rolled oats', '147', 'CaCO3', 'Malt extract']",30,1694430,1795,1724
147,2045208.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,7530059,6558,6368
148,2712223.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Agar', 'Trypticase soy broth', 'Glucose', 'CaCO3', 'Malt extract', 'MgSO4 x 7 H2O', 'K2HPO4', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Soy peptone', 'Difco marine broth', 'Pancreatic digest of casein', 'Dextrose', 'CaCl2 x 2 H2O', 'Casein peptone', 'Beef extract', 'Glycerol']",30,5120341,5154,5047
149,1930071.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'K2HPO4', 'KH2PO4', 'Yeast extract', 'NH4Cl', 'NaCl', 'Methanol', 'L-Cysteine HCl x H2O', 'Trace mineral solution', '3861']",12,4781198,4291,4177
150,1367847.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Glucose', 'Yeast extract']",7,4873118,4704,4569
151,1537215.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,4094723,3847,3747
152,1671.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract', 'Glucose', 'Yeast extract', 'Casein peptone', 'Trypticase soy broth', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', '4059']",15,4440103,4047,3950
153,246787.0,"['Agar', 'Distilled water', 'K2HPO4', 'Yeast extract', 'Casitone', 'Ground beef', 'NaOH', 'L-Cysteine HCl']",8,7271073,5614,5456
154,34073.0,"['Distilled water', 'Casamino acids', 'dehydrated RCM medium', 'Sodium resazurin', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Na2HPO4 x 2 H2O', 'Nitrilotriacetate', 'Diammonium Citrate', '926', 'Peptone', 'Agar', 'NaCl', 'Beef extract', 'Soy peptone', 'Malt extract', 'K2HPO4', 'Casein peptone', 'D(+)-Glucose', 'Yeast extract', 'Oat flakes', '147', 'Dextrose', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2', 'Meat extract', 'Glucose', 'MnSO4 x H2O', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Trypticase soy broth', 'Tryptone', 'FeSO4 x 7 H2O', '(NH4)2SO4', 'Ca(NO3)2 x 4 H2O', 'Bacto peptone', 'Rolled oats', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate', 'Proteose peptone', 'Meat peptone', 'Na2CO3', 'NH4Cl', 'Na2S x 9 H2O', 'Na2S2O3 x 5 H2O', 'Na-DL-lactate', 'FeSO4', 'Trehalose', '5980', 'dehydrated Wilkins-Chalgren medium', 'L-Cysteine HCl', 'CaCO3', 'Na2HPO4', '4059', 'Sodium acetate', '3704', 'Casitone', 'Trypticase peptone', 'Phytone peptone', 'Ground beef', 'Maltose', 'D-Glucose', 'Cellobiose', 'NaOH', '5540', 'DL-2-Methylbutyric acid', 'n-Valeric acid', 'n-Butyric acid', 'iso-Butyric acid', 'iso-Valeric acid', 'L-Cysteine HCl x H2O']",79,7079721,6667,6571
155,2758041.0,"['Agar', 'Distilled water', 'Glucose', 'CaCO3', 'Yeast extract', 'Malt extract', 'Peptone', 'Beef extract']",8,3485124,3390,3295
156,383372.0,"['Distilled water', 'Yeast extract', '(NH4)2SO4', 'Casamino acids', 'Na2S2O3', 'Sodium succinate', 'Sodium acetate', 'Na glutamate', '4012', '4011', '4013']",11,5723298,4615,4537
157,111015.0,"['Agar', 'Distilled water', 'Yeast extract', 'Trypticase soy broth']",4,3051613,2614,2486
158,1178516.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",12,5797678,5031,4945
159,1561005.0,"['Distilled water', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', '(NH4)2SO4', 'D-Fructose', 'KCl', 'Ca(NO3)2 x 4 H2O', 'Na2HPO4', 'FeSO4', 'L-Cysteine HCl x H2O', 'Trehalose', 'Sodium resazurin', '5980', 'K2HPO4', 'Na2CO3', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'NaHCO3', 'Na2S2O3 x 5 H2O', 'MgCl2 x 6 H2O', 'Na2SO4', 'Na-pyruvate', 'Na-formate', '2762']",26,4520225,4027,3871
160,881260.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,4734039,4490,4331
161,1033846.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,4420856,4150,4065
162,417367.0,"['Distilled water', 'Yeast extract', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",11,3972524,3811,3665
163,84531.0,"['Distilled water', 'Bacto peptone', 'NaCl', 'Beef extract', 'Agar', 'Yeast extract', 'Trypticase soy broth', 'Meat extract', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate', 'Trypticase peptone', 'Maltose', 'Peptone', 'Casamino acids', '(NH4) citrate', 'CaCl2 x 2 H2O', 'Casitone', 'Glycerol', 'Malt extract']",25,5916388,4886,4782
164,39791.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'Yeast extract', 'Bacto peptone', 'Glycerol', 'Beef extract', 'Casamino acids', 'Malt extract']",9,2941899,2626,2507
165,57706.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,4917491,4662,4478
166,1176536.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,3118872,3103,3045
167,1434123.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'Na2-EDTA', 'NH4Cl', 'NaHCO3', 'KCl', 'MgCl2 x 6 H2O', 'Sodium resazurin', '5980', '1474', 'Agar', 'Soy peptone', 'Malt extract', 'MgSO4 x 7 H2O', 'K2HPO4', 'NaCl', 'Na2S x 9 H2O', 'Casitone', 'Methanol', 'FeSO4', 'L-Cysteine HCl x H2O', '5861', 'KBr', 'Peptone', 'Meat extract', 'Bacto peptone', 'Fe(III) citrate', 'CaCl2', 'Na2SO4', 'MgCl2']",32,4563885,3792,3602
168,69656.0,"['Distilled water', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', 'Yeast extract', '(NH4)2SO4', 'FeCl3 x 6 H2O', '155']",8,2803915,3079,2915
169,1492737.0,"['Agar', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'Yeast extract', 'Casamino acids', 'Starch', 'Proteose peptone no. 3', 'Sodium pyruvate']",10,4402594,3547,3452
170,3072977.0,"['Distilled water', 'Yeast extract', 'Na2CO3', 'NH4Cl', 'NaCl', 'Na2S x 9 H2O', 'KCl', 'MgCl2 x 6 H2O', 'Trypticase peptone', 'K2HPO4 x 3 H2O', 'Trimethylamine-HCl', '2-Mercaptoethanesulfonic acid', 'Sodium resazurin', '241']",14,2623311,2574,2488
171,188770.0,"['Agar', 'Distilled water', 'MgSO4 x 7 H2O', 'K2HPO4', 'CaCO3', '(NH4)2SO4', 'NaCl', 'Starch', '147', 'Glucose', 'Yeast extract', 'Malt extract', 'Rolled oats']",13,7001532,6073,5844
172,587753.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water', 'Bacto peptone', 'NaCl', 'Beef extract']",7,6827675,6118,5985
173,227945.0,"['Meat extract', 'Distilled water', 'Glucose', 'MgSO4 x 7 H2O', 'K2HPO4', 'MnSO4 x H2O', 'Yeast extract', 'Casein peptone', 'Tween 80', 'Na-acetate', '(NH4)3 citrate']",11,2246389,2215,2066
174,2213015.0,"['Peptone', 'Agar', 'Distilled water', 'NaCl', 'Beef extract']",5,5994216,5389,5200
175,273121.0,"['Distilled water', 'K2HPO4', 'FeSO4 x 7 H2O', 'Yeast extract', '(NH4)2SO4', 'Na2S x 9 H2O', 'MgCl2 x 6 H2O', 'Na-formate', 'Na2-fumarate', 'L-Cysteine HCl x H2O', 'Sodium resazurin', 'Bacto peptone', 'NaCl', 'Fe(III) citrate', 'NaHCO3', 'KCl', 'CaCl2', 'Na2SO4', 'KBr', 'MgCl2']",20,2110355,2126,2053
176,582.0,"['Peptone', 'Meat extract', 'Agar', 'Distilled water']",4,3906921,3742,3601
177,106592.0,"['Peptone', 'Agar', 'Distilled water', 'Beef extract', 'CaCl2 x 2 H2O', 'MgSO4 x 7 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2HPO4', 'Na-malate', 'Bis-Tris', '4059', '934', 'Meat extract', 'NaCl']",15,7267502,6941,6725
178,2675298.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', '(NH4)2SO4', 'Na2CO3', 'KCl', 'Na2S2O3 x 5 H2O', 'MgCl2 x 6 H2O', 'FeSO4', 'Trehalose', '5980']",11,3435893,3363,3280
179,414684.0,"['Distilled water', 'CaCl2 x 2 H2O', 'KH2PO4', 'Yeast extract', 'Bacto peptone', 'NH4Cl', 'NaCl', 'MgCl2 x 6 H2O', 'Sodium succinate', 'Sodium acetate', '4078', '4079']",12,4355543,3999,3911
