,0,1
10096,JCM 22245,"['J32', 'J33']"
10097,JCM 2572,['J22']
10098,JCM 10474,"['J30', 'J148']"
10099,JCM 22700,['J30']
10100,JCM 31658,['J346']
10101,JCM 2055,"['J12', 'J14', 'J22', 'J84']"
10102,JCM 5678,"['J14', 'J84']"
10103,JCM 8001,"['J14', 'J84']"
10104,JCM 6858,"['J25', 'J30']"
10105,JCM 19974,['J346']
10106,JCM 10732,"['J25', 'J30']"
10107,JCM 6898,"['J25', 'J30']"
10108,JCM 12002,"['J30', 'J148']"
10109,JCM 34169,['J574']
10110,JCM 1849,"['J25', 'J30', 'J74', 'J346']"
10111,JCM 18004,['J346']
10112,JCM 22853,"['J30', 'J226']"
10113,JCM 19379,['J992']
10114,JCM 20295,['J598']
10115,JCM 33030,['J1235']
10116,JCM 22119,"['J25', 'J30']"
10117,JCM 7598,"['J25', 'J30']"
10118,JCM 32054,['J346']
10119,JCM 8773,"['J25', 'J30']"
10120,JCM 20597,['J22']
10121,JCM 7910,['J141']
10122,JCM 6879,"['J25', 'J30']"
10123,JCM 12026,"['J30', 'J148']"
10124,JCM 17109,['J118']
10125,JCM 32293,['J118']
10126,JCM 8119,"['J25', 'J30']"
10127,JCM 18890,['J118']
10128,JCM 7156,['J12']
10129,JCM 22518,"['J30', 'J226']"
10130,JCM 14264,['J118']
10131,JCM 11401,"['J25', 'J30']"
10132,JCM 33128,['J1102']
10133,JCM 32707,['J291']
10134,JCM 14513,['J30']
10135,JCM 19423,['J30']
10136,JCM 33277,['J26']
10137,JCM 30792,['J25']
10138,JCM 6982,['J12']
10139,JCM 31266,"['J14', 'J676', 'J1130']"
10140,JCM 28836,['J26']
10141,JCM 30232,['J118']
10142,JCM 9753,"['J30', 'J148']"
10143,JCM 30429,['J346']
10144,JCM 2017,"['J12', 'J28', 'J43', 'J509']"
10145,JCM 30959,['J22']
10146,JCM 15432,['J386']
10147,JCM 11643,"['J25', 'J30']"
10148,JCM 15378,['J30']
10149,JCM 10037,['J42']
10150,JCM 22674,['J30']
10151,JCM 5720,"['J25', 'J30']"
10152,JCM 13472,['J14']
10153,JCM 1913,"['J35', 'J118', 'J443', 'J976']"
10154,JCM 22093,"['J25', 'J30']"
10155,JCM 9558,"['J25', 'J30']"
10156,JCM 5635,"['J29', 'J30', 'J31', 'J226']"
10157,JCM 31081,['J30']
10158,JCM 1748,"['J25', 'J30', 'J873']"
10159,JCM 8382,"['J30', 'J148']"
10160,JCM 8593,['J13']
10161,JCM 14237,['J75']
10162,JCM 8274,"['J25', 'J30']"
10163,JCM 3555,"['J25', 'J30']"
10164,JCM 1614,"['J25', 'J30', 'J50', 'J118']"
10165,JCM 31050,"['J346', 'J443']"
10166,JCM 2168,"['J25', 'J30', 'J101']"
10167,JCM 12703,"['J30', 'J148']"
10168,JCM 5711,"['J25', 'J30']"
10169,JCM 8413,"['J30', 'J148']"
10170,JCM 16194,['J30']
10171,JCM 31004,['J25']
10172,JCM 18792,['J118']
10173,JCM 15373,['J30']
10174,JCM 16164,['J790']
10175,JCM 19983,['J346']
10176,JCM 17144,"['J30', 'J226']"
10177,JCM 13694,"['J25', 'J30']"
10178,JCM 15156,"['J41', 'J118']"
10179,JCM 6002,"['J25', 'J30']"
10180,JCM 7980,"['J14', 'J84']"
10181,JCM 22897,"['J30', 'J226']"
10182,JCM 20161,['J43']
10183,JCM 3527,"['J25', 'J30']"
10184,JCM 22626,"['J30', 'J226']"
10185,JCM 15884,['J43']
10186,JCM 15664,['J346']
10187,JCM 5025,['J42']
10188,JCM 19972,['J346']
10189,JCM 9819,['J30']
10190,JCM 18882,['J26']
10191,JCM 6910,"['J42', 'J61']"
10192,JCM 15896,['J118']
10193,JCM 20780,['J118']
10194,JCM 3944,['J12']
10195,JCM 14684,['J22']
10196,JCM 17079,['J845']
10197,JCM 17153,"['J346', 'J1296']"
10198,JCM 17827,['J30']
10199,JCM 33047,"['J41', 'J118']"
10200,JCM 28833,['J26']
10201,JCM 12960,['J483']
10202,JCM 16641,"['J30', 'J35']"
10203,JCM 31123,['J25']
10204,JCM 22603,"['J30', 'J226']"
10205,JCM 12790,['J30']
10206,JCM 12590,"['J25', 'J30']"
10207,JCM 3596,"['J25', 'J30']"
10208,JCM 5273,"['J25', 'J30']"
10209,JCM 19989,['J1074']
10210,JCM 3962,['J12']
10211,JCM 8117,"['J25', 'J30']"
10212,JCM 10375,['J58']
10213,JCM 34323,"['J346', 'J839']"
10214,JCM 3687,"['J25', 'J30']"
10215,JCM 23026,"['J30', 'J148']"
10216,JCM 17585,['J14']
10217,JCM 22736,"['J30', 'J226']"
10218,JCM 10579,"['J25', 'J30']"
10219,JCM 31363,['J118']
10220,JCM 7533,"['J25', 'J30']"
10221,JCM 11748,"['J25', 'J30']"
10222,JCM 30026,"['J74', 'J346', 'J443']"
10223,JCM 13452,['J386']
10224,JCM 9702,['J58']
10225,JCM 16296,"['J25', 'J30']"
10226,JCM 8677,['J13']
10227,JCM 39054,"['J30', 'J343']"
10228,JCM 22358,"['J30', 'J226']"
10229,JCM 12913,['J30']
10230,JCM 9452,"['J25', 'J30']"
10231,JCM 14682,['J22']
10232,JCM 22319,"['J30', 'J226']"
10233,JCM 19533,['J118']
10234,JCM 22533,"['J30', 'J226']"
10235,JCM 1013,"['J13', 'J25', 'J30', 'J84']"
10236,JCM 11746,"['J25', 'J30']"
10237,JCM 12745,"['J30', 'J226']"
10238,JCM 11784,"['J30', 'J148']"
10239,JCM 8261,"['J25', 'J30']"
10240,JCM 19622,"['J30', 'J31']"
10241,JCM 33036,['J118']
10242,JCM 3856,['J22']
10243,JCM 3654,"['J25', 'J30']"
10244,JCM 13987,['J75']
10245,JCM 9213,['J30']
10246,JCM 15451,"['J25', 'J30']"
10247,JCM 2298,"['J25', 'J30', 'J148', 'J226']"
10248,JCM 15327,['J30']
10249,JCM 2921,['J30']
10250,JCM 20720,['J22']
10251,JCM 6430,"['J14', 'J84']"
10252,JCM 32636,['J118']
10253,JCM 8768,"['J25', 'J30']"
10254,JCM 19855,['J346']
10255,JCM 14683,['J22']
10256,JCM 8242,"['J25', 'J30']"
10257,JCM 2027,"['J68', 'J597', 'J598']"
10258,JCM 16518,['J804']
10259,JCM 10812,"['J25', 'J30']"
10260,JCM 18150,['J644']
10261,JCM 8120,"['J25', 'J30']"
10262,JCM 7520,['J28']
10263,JCM 14992,"['J25', 'J30']"
10264,JCM 28313,['J475']
10265,JCM 18053,['J346']
10266,JCM 4691,['J42']
10267,JCM 11325,['J33']
10268,JCM 22335,"['J30', 'J226']"
10269,JCM 10483,['J43']
10270,JCM 5432,['J22']
10271,JCM 31334,['J1130']
10272,JCM 20950,['J22']
10273,JCM 3400,"['J14', 'J50', 'J66']"
10274,JCM 5380,['J22']
10275,JCM 13542,['J30']
10276,JCM 11331,['J30']
10277,JCM 10961,"['J14', 'J282']"
10278,JCM 20020,['J118']
10279,JCM 12425,['J13']
10280,JCM 1625,"['J25', 'J27', 'J30']"
10281,JCM 16499,"['J25', 'J30']"
10282,JCM 10811,"['J25', 'J30']"
10283,JCM 18274,['J118']
10284,JCM 7881,['J141']
10285,JCM 31647,['J30']
10286,JCM 21326,"['J346', 'J739']"
10287,JCM 2462,"['J25', 'J30']"
10288,JCM 31094,['J118']
10289,JCM 19060,['J488']
10290,JCM 20447,['J17']
10291,JCM 12758,"['J30', 'J226']"
10292,JCM 16844,['J118']
10293,JCM 12724,"['J30', 'J226']"
10294,JCM 22791,"['J30', 'J226']"
10295,JCM 6127,['J12']
10296,JCM 14628,['J30']
10297,JCM 6135,"['J25', 'J30']"
10298,JCM 3576,"['J25', 'J30']"
10299,JCM 16638,"['J30', 'J35']"
10300,JCM 8940,"['J111', 'J162']"
10301,JCM 14177,['J75']
10302,JCM 30446,['J475']
10303,JCM 20955,['J22']
10304,JCM 16838,['J30']
10305,JCM 7300,"['J14', 'J84']"
10306,JCM 10265,"['J25', 'J30']"
10307,JCM 9053,"['J25', 'J30']"
10308,JCM 10934,['J168']
10309,JCM 8922,"['J25', 'J30']"
10310,JCM 28644,['J22']
10311,JCM 30211,['J30']
10312,JCM 7253,"['J25', 'J30']"
10313,JCM 19430,['J30']
10314,JCM 2733,['J30']
10315,JCM 15907,['J469']
10316,JCM 10713,['J41']
10317,JCM 4951,"['J42', 'J66']"
10318,JCM 16299,"['J25', 'J30']"
10319,JCM 28736,"['J26', 'J28']"
10320,JCM 16036,['J853']
10321,JCM 19803,['J118']
10322,JCM 33729,['J43']
10323,JCM 39143,['J30']
10324,JCM 21178,['J598']
10325,JCM 33046,['J41']
10326,JCM 7311,"['J14', 'J84']"
10327,JCM 14690,['J475']
10328,JCM 7061,"['J13', 'J14', 'J84']"
10329,JCM 28670,"['J26', 'J28']"
10330,JCM 10147,"['J30', 'J148']"
10331,JCM 31997,['J346']
10332,JCM 18333,['J932']
10333,JCM 2226,"['J30', 'J226']"
10334,JCM 2399,['J12']
10335,JCM 31219,['J118']
10336,JCM 20667,['J12']
10337,JCM 8771,"['J25', 'J30']"
10338,JCM 8645,['J13']
10339,JCM 20111,['J75']
10340,JCM 28752,['J30']
10341,JCM 18966,['J118']
10342,JCM 16082,['J118']
10343,JCM 15139,['J118']
10344,JCM 28284,['J22']
10345,JCM 30167,['J527']
10346,JCM 10352,['J13']
10347,JCM 5712,"['J25', 'J30']"
10348,JCM 19129,['J82']
10349,JCM 18965,['J402']
10350,JCM 1827,"['J25', 'J30', 'J118', 'J968']"
10351,JCM 23068,['J30']
10352,JCM 12424,['J13']
10353,JCM 10566,"['J25', 'J30']"
10354,JCM 19162,['J346']
10355,JCM 30477,['J168']
10356,JCM 17233,['J842']
10357,JCM 6811,['J12']
10358,JCM 28826,['J22']
10359,JCM 3909,"['J25', 'J30']"
10360,JCM 8345,['J68']
10361,JCM 19513,['J118']
10362,JCM 33009,['J14']
10363,JCM 32652,['J25']
10364,JCM 28351,['J30']
10365,JCM 30113,['J346']
10366,JCM 12892,['J168']
10367,JCM 39022,['J343']
10368,JCM 18619,['J30']
10369,JCM 8489,['J150']
10370,JCM 22167,"['J25', 'J30']"
10371,JCM 31183,['J118']
10372,JCM 7421,"['J25', 'J30']"
10373,JCM 33429,['J443']
10374,JCM 10156,['J30']
10375,JCM 6829,['J22']
10376,JCM 6106,['J22']
10377,JCM 6865,"['J25', 'J30']"
10378,JCM 16779,"['J30', 'J148']"
10379,JCM 2338,"['J25', 'J30']"
10380,JCM 22556,"['J30', 'J226']"
10381,JCM 22235,"['J32', 'J226']"
10382,JCM 18620,['J30']
10383,JCM 16689,"['J30', 'J148']"
10384,JCM 31956,['J30']
10385,JCM 32051,['J118']
10386,JCM 21370,['J74']
10387,JCM 16670,['J857']
10388,JCM 2900,"['J25', 'J30']"
10389,JCM 16965,"['J30', 'J148']"
10390,JCM 10264,['J41']
10391,JCM 2623,['J12']
10392,JCM 18382,['J804']
10393,JCM 11118,"['J30', 'J148', 'J332']"
10394,JCM 14461,['J297']
10395,JCM 1814,"['J25', 'J30', 'J346']"
10396,JCM 8149,"['J14', 'J84']"
10397,JCM 32433,"['J26', 'J28', 'J256']"
10398,JCM 5725,"['J25', 'J30']"
10399,JCM 7488,"['J25', 'J30']"
10400,JCM 10750,"['J30', 'J148']"
10401,JCM 15680,['J26']
10402,JCM 6072,['J26']
10403,JCM 8183,['J30']
10404,JCM 11741,"['J25', 'J30']"
10405,JCM 10730,"['J25', 'J30']"
10406,JCM 21698,['J596']
10407,JCM 5984,"['J25', 'J30']"
10408,JCM 32474,['J574']
10409,JCM 15341,['J30']
10410,JCM 20225,"['J12', 'J22']"
10411,JCM 6497,"['J14', 'J84']"
10412,JCM 8077,['J30']
10413,JCM 32849,['J14']
10414,JCM 30194,['J1046']
10415,JCM 8946,"['J111', 'J162']"
10416,JCM 20361,['J22']
10417,JCM 28846,['J475']
10418,JCM 32962,['J1232']
10419,JCM 15585,['J118']
10420,JCM 8329,['J32']
10421,JCM 18798,['J443']
10422,JCM 28256,['J475']
10423,JCM 17742,['J118']
10424,JCM 12915,['J30']
10425,JCM 1601,"['J25', 'J30']"
10426,JCM 21456,['J596']
10427,JCM 30433,['J346']
10428,JCM 6504,"['J14', 'J84']"
10429,JCM 8509,"['J13', 'J14']"
10430,JCM 2401,['J12']
10431,JCM 14561,['J153']
10432,JCM 12061,"['J30', 'J148']"
10433,JCM 18155,['J811']
10434,JCM 6058,['J26']
10435,JCM 9759,['J30']
10436,JCM 10813,"['J25', 'J30']"
10437,JCM 22722,['J30']
10438,JCM 9433,"['J25', 'J30']"
10439,JCM 13171,"['J30', 'J148']"
10440,JCM 12042,"['J30', 'J148']"
10441,JCM 3237,"['J26', 'J41', 'J43', 'J118', 'J346']"
10442,JCM 13187,['J118']
10443,JCM 10068,['J22']
10444,JCM 31190,['J27']
10445,JCM 22261,"['J30', 'J226']"
10446,JCM 19488,['J118']
10447,JCM 31844,"['J118', 'J569']"
10448,JCM 16332,"['J30', 'J226']"
10449,JCM 20976,['J254']
10450,JCM 9825,"['J25', 'J30']"
10451,JCM 11802,"['J30', 'J148']"
10452,JCM 22801,"['J30', 'J226']"
10453,JCM 5632,"['J29', 'J30', 'J31', 'J226']"
10454,JCM 10818,"['J30', 'J148']"
10455,JCM 14099,"['J25', 'J30']"
10456,JCM 16304,"['J25', 'J30']"
10457,JCM 32526,['J677']
10458,JCM 10466,"['J30', 'J148']"
10459,JCM 20994,['J74']
10460,JCM 9028,"['J25', 'J30']"
10461,JCM 1007,"['J13', 'J22', 'J25', 'J30', 'J84', 'J226']"
10462,JCM 7299,"['J14', 'J84']"
10463,JCM 3619,"['J25', 'J30']"
10464,JCM 1737,"['J31', 'J74', 'J118', 'J346']"
10465,JCM 2471,"['J22', 'J27']"
10466,JCM 9609,"['J25', 'J30']"
10467,JCM 18796,['J118']
10468,JCM 4875,"['J42', 'J66']"
10469,JCM 2138,"['J7', 'J22', 'J79', 'J118']"
10470,JCM 22417,"['J32', 'J226']"
10471,JCM 3630,"['J25', 'J30']"
10472,JCM 8856,"['J25', 'J30']"
10473,JCM 23097,['J30']
10474,JCM 3528,"['J25', 'J30']"
10475,JCM 18594,['J30']
10476,JCM 13740,"['J25', 'J30']"
10477,JCM 21670,['J346']
10478,JCM 8175,['J30']
10479,JCM 21519,['J118']
10480,JCM 9838,"['J25', 'J30']"
10481,JCM 13065,['J61']
10482,JCM 17029,['J346']
10483,JCM 28742,['J30']
10484,JCM 12600,['J118']
10485,JCM 18199,['J346']
10486,JCM 12810,"['J30', 'J31', 'J148']"
10487,JCM 8831,['J30']
10488,JCM 28680,"['J43', 'J66']"
10489,JCM 11981,"['J30', 'J148']"
10490,JCM 17859,['J118']
10491,JCM 8916,"['J25', 'J30']"
10492,JCM 4900,['J42']
10493,JCM 14424,['J30']
10494,JCM 2069,"['J12', 'J22', 'J27', 'J30', 'J79']"
10495,JCM 13217,['J42']
10496,JCM 17142,"['J30', 'J226']"
10497,JCM 9847,"['J25', 'J30']"
10498,JCM 22723,"['J30', 'J31', 'J148', 'J226']"
10499,JCM 22773,"['J30', 'J226']"
10500,JCM 13706,"['J25', 'J30']"
10501,JCM 32860,['J1220']
10502,JCM 3075,"['J52', 'J118', 'J346']"
10503,JCM 28243,['J25']
10504,JCM 9035,"['J25', 'J30']"
10505,JCM 34261,['J256']
10506,JCM 21750,['J227']
10507,JCM 3117,"['J27', 'J57', 'J346', 'J443', 'J475']"
10508,JCM 30212,['J30']
10509,JCM 5389,['J22']
10510,JCM 8717,"['J27', 'J156']"
10511,JCM 21165,['J597']
10512,JCM 19208,['J75']
10513,JCM 12193,['J118']
10514,JCM 9686,['J30']
10515,JCM 18041,"['J75', 'J83']"
10516,JCM 15755,['J14']
10517,JCM 28027,['J30']
10518,JCM 14976,['J118']
10519,JCM 22768,"['J30', 'J226']"
10520,JCM 10756,"['J30', 'J148']"
10521,JCM 14014,['J118']
10522,JCM 19363,['J74']
10523,JCM 13098,"['J30', 'J148']"
10524,JCM 33203,['J346']
10525,JCM 13339,['J28']
10526,JCM 31263,"['J465', 'J1130']"
10527,JCM 15412,"['J25', 'J30']"
10528,JCM 31664,['J475']
10529,JCM 7163,['J12']
10530,JCM 5950,"['J25', 'J30']"
10531,JCM 21014,"['J124', 'J436']"
10532,JCM 21911,"['J25', 'J30']"
10533,JCM 20170,['J43']
10534,JCM 21336,['J118']
10535,JCM 8909,['J30']
10536,JCM 9898,['J30']
10537,JCM 16621,['J346']
10538,JCM 6933,['J30']
10539,JCM 22963,"['J33', 'J226']"
10540,JCM 1520,"['J25', 'J30']"
10541,JCM 31236,['J475']
10542,JCM 1542,"['J25', 'J30', 'J118', 'J386']"
10543,JCM 23054,"['J32', 'J33']"
10544,JCM 2118,"['J13', 'J25', 'J30', 'J118', 'J598']"
10545,JCM 13075,"['J30', 'J148']"
10546,JCM 10328,"['J25', 'J30']"
10547,JCM 8116,"['J25', 'J30']"
10548,JCM 31352,['J118']
10549,JCM 1852,"['J30', 'J32', 'J118', 'J148', 'J181', 'J569']"
10550,JCM 22476,['J30']
10551,JCM 25125,"['J709', 'J710']"
10552,JCM 4991,"['J50', 'J66']"
10553,JCM 10518,"['J13', 'J14']"
10554,JCM 7033,"['J13', 'J14', 'J84']"
10555,JCM 21782,['J443']
10556,JCM 9154,['J181']
10557,JCM 1069,"['J13', 'J25', 'J30', 'J74', 'J84', 'J242']"
10558,JCM 20641,['J12']
10559,JCM 14144,"['J30', 'J148']"
10560,JCM 4918,['J45']
10561,JCM 20298,"['J22', 'J26', 'J475']"
10562,JCM 3706,"['J25', 'J30']"
10563,JCM 21333,['J118']
10564,JCM 12878,"['J25', 'J30']"
10565,JCM 15988,"['J30', 'J226']"
10566,JCM 10651,"['J25', 'J30']"
10567,JCM 6132,"['J7', 'J22']"
10568,JCM 31516,['J28']
10569,JCM 9709,"['J25', 'J30']"
10570,JCM 22416,"['J32', 'J226']"
10571,JCM 24513,['J25']
10572,JCM 9306,['J30']
10573,JCM 17202,['J832']
10574,JCM 2407,['J12']
10575,JCM 18476,['J118']
10576,JCM 15565,"['J30', 'J148']"
10577,JCM 24588,['J25']
10578,JCM 5431,['J22']
10579,JCM 18176,"['J30', 'J148']"
10580,JCM 33701,['J75']
10581,JCM 16972,"['J30', 'J148']"
10582,JCM 4915,['J61']
10583,JCM 1045,"['J13', 'J25', 'J30', 'J32', 'J33', 'J75', 'J84', 'J118']"
10584,JCM 18175,"['J30', 'J148']"
10585,JCM 17242,"['J25', 'J30']"
10586,JCM 21175,['J597']
10587,JCM 28060,['J30']
10588,JCM 13100,"['J30', 'J148']"
10589,JCM 4894,['J42']
10590,JCM 21331,['J22']
10591,JCM 12977,['J14']
10592,JCM 8490,['J150']
10593,JCM 21241,['J75']
10594,JCM 20227,"['J12', 'J22']"
10595,JCM 2575,['J76']
10596,JCM 30961,['J22']
10597,JCM 22898,"['J30', 'J226']"
10598,JCM 15413,"['J25', 'J30']"
10599,JCM 9842,"['J25', 'J30']"
10600,JCM 30133,['J118']
10601,JCM 2237,"['J30', 'J226']"
10602,JCM 19765,['J1016']
10603,JCM 31006,['J25']
10604,JCM 22564,"['J30', 'J226']"
10605,JCM 8643,['J13']
10606,JCM 14560,['J50']
10607,JCM 20105,['J22']
10608,JCM 33087,['J343']
10609,JCM 10906,"['J25', 'J30']"
10610,JCM 21405,['J118']
10611,JCM 2951,"['J25', 'J30']"
10612,JCM 10653,"['J25', 'J30']"
10613,JCM 15737,['J118']
10614,JCM 8508,"['J13', 'J14']"
10615,JCM 2358,['J31']
10616,JCM 13342,['J28']
10617,JCM 11987,"['J30', 'J148']"
10618,JCM 3347,"['J22', 'J28', 'J346', 'J443', 'J475']"
10619,JCM 33916,['J346']
10620,JCM 1910,['J35']
10621,JCM 30530,['J118']
10622,JCM 16830,"['J25', 'J30']"
10623,JCM 28375,['J30']
10624,JCM 9744,"['J30', 'J148']"
10625,JCM 18246,['J42']
10626,JCM 17111,['J118']
10627,JCM 2135,"['J12', 'J22', 'J26', 'J43', 'J75', 'J475']"
10628,JCM 10145,"['J25', 'J30']"
10629,JCM 22590,"['J30', 'J226']"
10630,JCM 1899,"['J35', 'J42', 'J43', 'J346']"
10631,JCM 7776,['J13']
10632,JCM 30391,['J443']
10633,JCM 9248,['J30']
10634,JCM 17120,['J574']
10635,JCM 21997,"['J25', 'J30']"
10636,JCM 23205,['J75']
10637,JCM 17957,['J22']
10638,JCM 20508,['J12']
10639,JCM 23130,['J30']
10640,JCM 5571,['J30']
10641,JCM 13959,['J75']
10642,JCM 21876,"['J25', 'J30']"
10643,JCM 7702,['J13']
10644,JCM 10344,['J254']
10645,JCM 14296,"['J25', 'J30']"
10646,JCM 6868,['J30']
10647,JCM 5423,['J22']
10648,JCM 9564,"['J25', 'J30']"
10649,JCM 33740,['J1259']
10650,JCM 18018,"['J25', 'J30']"
10651,JCM 14727,"['J74', 'J346']"
10652,JCM 28014,['J30']
10653,JCM 7256,"['J25', 'J30']"
10654,JCM 5993,"['J25', 'J30']"
10655,JCM 25093,"['J709', 'J710']"
10656,JCM 28345,['J30']
10657,JCM 22285,"['J30', 'J226']"
10658,JCM 33222,['J27']
10659,JCM 14940,"['J30', 'J148']"
10660,JCM 13399,['J346']
10661,JCM 7399,"['J25', 'J30']"
10662,JCM 14236,['J75']
10663,JCM 22288,"['J30', 'J226']"
10664,JCM 10994,"['J25', 'J30']"
10665,JCM 12039,"['J30', 'J148']"
10666,JCM 5940,"['J25', 'J30']"
10667,JCM 22219,"['J32', 'J33']"
10668,JCM 1455,"['J25', 'J30', 'J50']"
10669,JCM 3681,"['J25', 'J30']"
10670,JCM 8136,['J13']
10671,JCM 9739,['J30']
10672,JCM 17188,['J443']
10673,JCM 2309,"['J25', 'J30', 'J332']"
10674,JCM 28269,['J22']
10675,JCM 1954,"['J30', 'J31', 'J226']"
10676,JCM 28745,['J30']
10677,JCM 7840,"['J13', 'J14']"
10678,JCM 23021,['J30']
10679,JCM 17284,['J22']
10680,JCM 1320,"['J26', 'J156']"
10681,JCM 11064,"['J30', 'J148']"
10682,JCM 10359,['J13']
10683,JCM 10492,['J13']
10684,JCM 17962,['J346']
10685,JCM 22241,['J30']
10686,JCM 14939,"['J30', 'J148']"
10687,JCM 5883,"['J25', 'J30']"
10688,JCM 2197,"['J25', 'J30']"
10689,JCM 20339,['J12']
10690,JCM 32772,['J1219']
10691,JCM 5688,"['J14', 'J84']"
10692,JCM 2205,"['J25', 'J30']"
10693,JCM 31687,['J25']
10694,JCM 14003,['J118']
10695,JCM 18287,['J118']
10696,JCM 11739,"['J25', 'J30']"
10697,JCM 22313,"['J30', 'J226']"
10698,JCM 10537,['J75']
10699,JCM 1170,"['J13', 'J30', 'J84', 'J148']"
10700,JCM 20596,['J22']
10701,JCM 1776,"['J25', 'J26', 'J30', 'J118', 'J386', 'J897']"
10702,JCM 17057,"['J30', 'J148']"
10703,JCM 1620,"['J25', 'J30']"
10704,JCM 32833,"['J118', 'J569']"
10705,JCM 21396,['J118']
10706,JCM 22718,['J30']
10707,JCM 18609,['J30']
10708,JCM 3840,['J22']
10709,JCM 28033,['J30']
10710,JCM 9642,"['J25', 'J30']"
10711,JCM 12125,['J118']
10712,JCM 3534,"['J25', 'J30']"
10713,JCM 7939,['J30']
10714,JCM 23142,['J30']
10715,JCM 9936,"['J25', 'J30']"
10716,JCM 8835,['J30']
10717,JCM 31349,['J118']
10718,JCM 33309,['J346']
10719,JCM 32942,['J118']
10720,JCM 10883,['J118']
10721,JCM 12719,"['J30', 'J226']"
10722,JCM 12903,['J30']
10723,JCM 7530,"['J25', 'J30']"
10724,JCM 19986,"['J41', 'J118']"
10725,JCM 14101,"['J25', 'J30']"
10726,JCM 33941,['J1221']
10727,JCM 30850,['J475']
10728,JCM 32855,['J346']
10729,JCM 10767,['J14']
10730,JCM 25003,"['J709', 'J710']"
10731,JCM 11728,"['J30', 'J148']"
10732,JCM 8108,"['J25', 'J30']"
10733,JCM 32771,['J1219']
10734,JCM 8387,"['J30', 'J148']"
10735,JCM 5358,['J30']
10736,JCM 15853,['J43']
10737,JCM 11345,"['J13', 'J14']"
10738,JCM 28412,['J30']
10739,JCM 12717,"['J32', 'J33']"
10740,JCM 2390,"['J25', 'J30']"
10741,JCM 22752,"['J30', 'J226']"
10742,JCM 13795,"['J25', 'J30']"
10743,JCM 9495,"['J30', 'J148']"
10744,JCM 21009,"['J124', 'J436']"
10745,JCM 3575,"['J25', 'J30']"
10746,JCM 25110,"['J709', 'J710']"
10747,JCM 20642,"['J12', 'J22']"
10748,JCM 12728,"['J30', 'J226']"
10749,JCM 7455,['J22']
10750,JCM 2603,['J33']
10751,JCM 16309,['J118']
10752,JCM 2746,['J30']
10753,JCM 3898,['J30']
10754,JCM 21543,['J346']
10755,JCM 22725,['J30']
10756,JCM 5880,"['J25', 'J30']"
10757,JCM 7245,['J30']
10758,JCM 8469,['J150']
10759,JCM 7964,"['J14', 'J84']"
10760,JCM 11658,"['J13', 'J14']"
10761,JCM 28294,['J26']
10762,JCM 8412,"['J30', 'J148']"
10763,JCM 32246,['J30']
10764,JCM 2956,"['J25', 'J30']"
10765,JCM 1890,"['J14', 'J35', 'J118']"
10766,JCM 8982,['J30']
10767,JCM 10257,"['J30', 'J226']"
10768,JCM 23166,"['J30', 'J148', 'J150']"
10769,JCM 14511,['J118']
10770,JCM 28848,['J475']
10771,JCM 19240,['J118']
10772,JCM 8552,['J52']
10773,JCM 24158,['J22']
10774,JCM 8258,"['J25', 'J30']"
10775,JCM 14041,"['J74', 'J475']"
10776,JCM 20318,"['J13', 'J84']"
10777,JCM 18178,"['J30', 'J148']"
10778,JCM 13714,"['J25', 'J30']"
10779,JCM 16344,['J118']
10780,JCM 19604,['J842']
10781,JCM 4256,['J66']
10782,JCM 22238,"['J32', 'J33']"
10783,JCM 18681,"['J14', 'J83']"
10784,JCM 5294,"['J25', 'J30']"
10785,JCM 18899,['J804']
10786,JCM 18555,['J118']
10787,JCM 3416,"['J77', 'J574']"
10788,JCM 12443,['J13']
10789,JCM 2996,"['J25', 'J30']"
10790,JCM 8060,"['J25', 'J30']"
10791,JCM 2848,"['J30', 'J79']"
10792,JCM 18516,['J346']
10793,JCM 14547,['J118']
10794,JCM 22972,"['J33', 'J226']"
10795,JCM 8062,['J12']
10796,JCM 2081,"['J25', 'J30']"
10797,JCM 11721,"['J30', 'J148']"
10798,JCM 32637,['J118']
10799,JCM 8269,"['J25', 'J30']"
10800,JCM 32201,['J346']
10801,JCM 32528,['J1130']
10802,JCM 18014,['J118']
10803,JCM 28354,['J30']
10804,JCM 6857,"['J25', 'J30']"
10805,JCM 21357,['J475']
10806,JCM 1648,"['J22', 'J25', 'J30', 'J35']"
10807,JCM 23081,['J30']
10808,JCM 9793,['J26']
10809,JCM 19586,['J776']
10810,JCM 31445,['J118']
10811,JCM 5043,['J43']
10812,JCM 5379,['J22']
10813,JCM 16579,['J187']
10814,JCM 31737,['J443']
10815,JCM 31872,['J118']
10816,JCM 1879,"['J30', 'J118', 'J443']"
10817,JCM 9405,"['J25', 'J30']"
10818,JCM 10336,"['J25', 'J30']"
10819,JCM 13251,['J104']
10820,JCM 9455,"['J25', 'J30']"
10821,JCM 17078,['J346']
10822,JCM 2150,"['J12', 'J22', 'J27', 'J75', 'J254']"
10823,JCM 2922,['J30']
10824,JCM 4270,"['J42', 'J66']"
10825,JCM 2347,"['J30', 'J31', 'J226']"
10826,JCM 30948,['J346']
10827,JCM 4160,"['J42', 'J45', 'J50']"
10828,JCM 10932,['J168']
10829,JCM 1584,"['J25', 'J30', 'J43']"
10830,JCM 2538,"['J22', 'J75', 'J709', 'J710']"
10831,JCM 17455,['J118']
10832,JCM 9097,['J57']
10833,JCM 31733,['J28']
